m_27315_,lambda$codec$3,2,
m_27317_,release,2,
m_27319_,getType,2,
m_273951_,lambda$dismissNotification$25,0,
m_273952_,lambda$initDataFetcher$13,0,
m_273954_,lambda$markNotificationsAsSeen$18,0,
m_273955_,lambda$callRealmsClient$21,0,
m_273956_,lambda$dismissNotification$24,0,
m_273957_,lambda$markNotificationsAsSeen$19,0,
m_273958_,lambda$dismissNotification$26,0,
m_273959_,lambda$callRealmsClient$20,0,
m_273962_,lambda$addNotificationsSubscriptions$4,0,
m_273964_,lambda$fixedSize$21,2,
m_273965_,lambda$sequenceFailFastAndCancel$15,2,
m_273966_,lambda$fixedSize$20,2,
m_273968_,lambda$codec$0,0,
m_273975_,lambda$updateNarration$0,0,
m_273976_,lambda$updateNarration$1,0,
m_273978_,lambda$confirmLinkNow$3,0,
m_273999_,lambda$init$5,0,
m_274000_,lambda$codec$1,0,
m_274001_,lambda$codec$0,0,
m_274003_,lambda$render$3,0,
m_274006_,lambda$static$3,0,
m_274007_,lambda$static$1,0,
m_274008_,lambda$tick$3,0,
m_274009_,lambda$static$1,0,
m_274010_,lambda$static$0,0,
m_274012_,lambda$verifyVertical$5,2,
m_274015_,lambda$referenceHolderWithLifecycle$3,2,
m_274023_,lambda$static$3,2,
m_274024_,lambda$static$2,2,
m_274026_,lambda$static$4,2,
m_274027_,lambda$offsetCodec$4,2,
m_274033_,lambda$createStandardGenerator$3,2,
m_274035_,lambda$run$0,2,
m_274037_,lambda$createContentsProvider$3,2,
m_274038_,lambda$new$1,2,
m_274039_,lambda$createContentsProvider$4,2,
m_274040_,lambda$createContentsProvider$11,2,
m_274041_,lambda$run$4,2,
m_274042_,lambda$contentsGetter$9,2,
m_274044_,lambda$run$3,2,
m_274045_,lambda$contentsGetter$10,2,
m_274046_,lambda$run$1,2,
m_274050_,lambda$getStream$23,2,
m_274053_,lambda$getStringValue$1,2,
m_274056_,lambda$mergeToList$4,2,
m_274057_,lambda$mergeToList$7,2,
m_274062_,lambda$getNumberValue$0,2,
m_274066_,lambda$static$2,2,
m_274067_,lambda$static$0,2,
m_274068_,lambda$static$1,2,
m_274071_,lambda$decode$4,2,
m_274074_,lambda$decode$7,2,
m_274076_,lambda$decode$6,2,
m_274081_,lambda$encode$3,2,
m_274083_,lambda$retrieveGetter$3,2,
m_274085_,lambda$retrieveElement$10,2,
m_274087_,lambda$retrieveGetter$4,2,
m_274088_,lambda$retrieveGetter$2,2,
m_274089_,lambda$retrieveElement$9,2,
m_274090_,lambda$retrieveElement$8,2,
m_274091_,lambda$register$10,2,
m_274092_,lambda$createRelationOperations$85,2,
m_274099_,lambda$register$3,2,
m_274100_,lambda$register$5,2,
m_274101_,lambda$register$7,2,
m_274102_,lambda$register$9,2,
m_274103_,lambda$register$1,2,
m_274104_,lambda$register$2,2,
m_274105_,lambda$register$1,2,
m_274108_,lambda$resendBiomesForChunks$41,2,
m_274114_,lambda$hashedCodec$2,2,
m_274116_,lambda$static$1,2,
m_274117_,lambda$static$0,2,
m_274118_,lambda$static$76,2,
m_274119_,lambda$static$37,2,
m_274120_,lambda$nonEmptyList$42,2,
m_274121_,lambda$idResolverCodec$33,2,
m_274122_,lambda$idResolverCodec$30,2,
m_274123_,lambda$static$52,2,
m_274124_,lambda$nonEmptyList$43,2,
m_274125_,lambda$nonEmptyHolderSet$44,2,
m_274127_,lambda$static$49,2,
m_274128_,lambda$static$77,2,
m_274130_,lambda$nonEmptyHolderSet$45,2,
m_274132_,lambda$floatRangeMinExclusiveWithMessage$40,2,
m_274133_,lambda$static$78,2,
m_274134_,lambda$static$51,2,
m_274136_,lambda$static$48,2,
m_274138_,lambda$intRangeWithMessage$34,2,
m_274139_,lambda$static$41,2,
m_274142_,lambda$floatRangeMinExclusiveWithMessage$39,2,
m_274143_,lambda$static$70,2,
m_274145_,lambda$intRangeWithMessage$35,2,
m_274148_,lambda$codec$2,2,
m_274150_,lambda$create$3,2,
m_274152_,lambda$fromEnum$0,2,
m_274156_,lambda$cap$2,2,
m_274158_,lambda$fixChildren$1,2,
m_274159_,lambda$fixChildren$2,2,
m_274160_,lambda$makeRule$0,2,
m_274161_,lambda$makeRule$0,2,
m_274162_,lambda$get$2,2,
m_274163_,lambda$static$4,2,
m_274164_,lambda$static$3,2,
m_274165_,lambda$static$5,2,
m_274166_,lambda$static$4,2,
m_274167_,lambda$static$5,2,
m_274168_,lambda$static$6,2,
m_274171_,lambda$codec$4,2,
m_274172_,lambda$codec$5,2,
m_274173_,lambda$codec$3,2,
m_274174_,lambda$validate$4,2,
m_274175_,lambda$validate$5,2,
m_274177_,lambda$static$4,2,
m_274178_,lambda$static$6,2,
m_274179_,lambda$static$5,2,
m_274180_,lambda$static$3,2,
m_274181_,lambda$static$4,2,
m_274182_,lambda$static$4,2,
m_274183_,lambda$static$3,2,
m_274186_,lambda$captureRead$6,2,
m_274190_,lambda$create$1,2,
m_274200_,lambda$create$2,2,
m_274208_,lambda$create$0,2,
m_274257_,lambda$codec$3,2,
m_274262_,lambda$clip$3,2,
m_274263_,lambda$isBlockInLine$0,2,
m_274264_,lambda$isBlockInLine$1,2,
m_274265_,lambda$createState$2,2,
m_274267_,lambda$static$1,2,
m_274268_,lambda$static$0,2,
m_274269_,lambda$static$5,2,
m_274271_,lambda$static$4,2,
m_274272_,lambda$static$0,2,
m_274273_,lambda$parameters$1,2,
m_274274_,lambda$parameters$2,2,
m_274278_,lambda$new$1,2,
m_274279_,lambda$unpack$10,2,
m_274280_,lambda$unpack$7,2,
m_274283_,lambda$static$2,2,
m_274284_,lambda$guardY$2,2,
m_274285_,lambda$guardY$1,2,
m_274286_,lambda$guardY$3,2,
m_274287_,lambda$validateArraySize$5,2,
m_274288_,lambda$apply$8,2,
m_274289_,lambda$create$1,2,
m_274290_,lambda$static$0,2,
m_274291_,lambda$static$1,2,
m_274292_,lambda$validateHeight$5,2,
m_274293_,lambda$requireOverworld$3,2,
m_274295_,lambda$validate$1,2,
m_274296_,lambda$encodeTemplate$0,2,
m_274297_,lambda$verifyRange$11,2,
m_274299_,lambda$placeEntities$5,2,
m_274304_,write,2,
m_274305_,getRequiredString,0,
m_274306_,checkPoweredState,2,
m_274308_,extractChunkData,2,
m_274312_,getRiddenInput,2,
m_274314_,getNotifications,0,
m_274315_,lambda$static$2,2,
m_274316_,initDataFetcher,0,
m_274319_,isSelected,0,
m_274330_,highContrast,0,
m_274331_,lambda$write$0,2,
m_274332_,callRealmsClient,0,
m_274333_,added,0,
m_274334_,lambda$knownPresets$3,2,
m_274337_,createAdventuringTime,2,
m_274342_,updateRepoSelectedList,0,
m_274346_,lambda$static$4,2,
m_274348_,fixChildren,2,
m_274349_,bottom,0,
m_274352_,lambda$decomposePath$3,2,
m_274356_,tab,0,
m_274357_,updateEntryWidth,0,
m_274359_,collectPossibleBiomes,2,
m_274361_,lambda$removedPassengers$1,2,
m_274362_,showOldNotifications,0,
m_274363_,lambda$static$3,2,
m_274365_,renderFocusUnderline,0,
m_274368_,knownPresets,2,
m_274370_,getHeightmap,2,
m_274372_,lambda$decomposePath$1,2,
m_274374_,handleChunksBiomes,2,
m_274379_,lambda$new$0,0,
m_274381_,replaceBiomes,2,
m_274382_,isHovered,0,
m_274385_,parameters,2,
m_274390_,lambda$static$0,2,
m_274391_,getRiddenRotation,2,
m_274397_,boostTimeTotal,2,
m_274400_,uuid,0,
m_274401_,notificationsDismiss,0,
m_274409_,parameters,2,
m_274415_,forChunks,2,
m_274416_,dismissable,0,
m_274420_,request,0,
m_274421_,maxUpStep,2,
m_274425_,lambda$apply$0,2,
m_274426_,contentsGetter,2,
m_274428_,lambda$decomposePath$0,2,
m_274430_,apply,2,
m_274431_,buildOpenLinkButton,0,
m_274434_,convertId,2,
m_274436_,codec,2,
m_274437_,renderBack,0,
m_274439_,boostFactor,2,
m_274444_,replaceBiomes,0,
m_274445_,right,0,
m_274446_,containing,2,
m_274447_,lambda$read$0,2,
m_274448_,lambda$codec$0,2,
m_274449_,top,0,
m_274452_,keptTypes,2,
m_274454_,lambda$static$0,2,
m_274455_,contains,2,
m_274458_,updateHighContrastOptionInstance,0,
m_274460_,getFlyingSpeed,2,
m_274462_,uuidListToJsonArray,0,
m_274464_,write,2,
m_274466_,travelRidden,2,
m_274467_,lambda$empty$0,2,
m_274469_,lambda$static$0,2,
m_274470_,lambda$static$1,2,
m_274477_,parse,0,
m_274478_,fromEnumWithMapping,2,
m_274480_,confirmLinkNow,0,
m_274486_,parse,0,
m_274488_,renderString,0,
m_274493_,stable,2,
m_274498_,tickRidden,2,
m_274499_,lambda$keptTypes$1,2,
m_274501_,lambda$generateOverworldBiomes$5,2,
m_274508_,lambda$new$0,2,
m_274509_,heightmap,2,
m_274513_,access$1400,0,
m_274517_,currentTabButton,0,
m_274523_,getWriteBuffer,2,
m_274524_,resendBiomesForChunks,2,
m_27452_,isResting,2,
m_274532_,lambda$usedBiomes$6,2,
m_27453_,isHalloween,2,
m_274543_,getReadBuffer,2,
m_274544_,lambda$knownPresets$2,2,
m_274545_,renderEntityInInventoryFollowsMouse,0,
m_274546_,updateResourcePacks,0,
m_274547_,lambda$knownPresets$4,2,
m_274548_,register,2,
m_274551_,parse,0,
m_274553_,bootstrap,2,
m_274558_,toJson,0,
m_27455_,createAttributes,2,
m_274560_,narrateListElementPosition,0,
m_274561_,containing,2,
m_274562_,getUuidOr,0,
m_274563_,left,0,
m_274566_,empty,2,
m_27456_,setResting,2,
m_274572_,parseList,0,
m_274574_,createContentsProvider,2,
m_274579_,getRequired,0,
m_274580_,dismissNotification,0,
m_274582_,notificationsSeen,0,
m_274584_,addNewsAndInvitesSubscriptions,0,
m_274585_,addNotificationsSubscriptions,0,
m_274587_,calculateChunkSize,2,
m_274588_,createFixerUpper,2,
m_274589_,refreshLayout,0,
m_274591_,createFromPreset,2,
m_274593_,usedBiomes,2,
m_274594_,seen,0,
m_274595_,getConfiguration,0,
m_274596_,createFromList,2,
m_274597_,createComponent,0,
m_274599_,readBiomes,2,
m_274603_,getMessage,0,
m_274604_,refreshListAndLayout,0,
m_274605_,alignInRectangle,0,
m_274606_,tickBoost,2,
m_274609_,confirmLink,0,
m_274618_,lambda$decomposePath$2,2,
m_27487_,fromBucket,2,
m_27495_,createAttributes,2,
m_27497_,setFromBucket,2,
m_27525_,startFollowing,2,
m_27533_,addFollowers,2,
m_27535_,lambda$addFollowers$1,2,
m_27537_,lambda$addFollowers$0,2,
m_27540_,isFollower,2,
m_27541_,stopFollowing,2,
m_27542_,canBeFollowed,2,
m_27543_,hasFollowers,2,
m_27544_,inRangeOfLeader,2,
m_27545_,pathToLeader,2,
m_27546_,addFollower,2,
m_27547_,removeFollower,2,
m_27563_,spawnChildFromBreeding,2,
m_275764_,lambda$new$27,0,
m_275774_,lambda$new$0,0,
m_275780_,lambda$createWorldAccess$1,0,
m_275781_,lambda$recreateWorld$5,0,
m_275784_,lambda$static$15,0,
m_275785_,lambda$run$0,2,
m_275832_,getControlledVehicle,2,
m_275837_,getTargetFolder,0,
m_275842_,intersection,0,
m_275843_,dismountsUnderwater,2,
m_275846_,resendOffersToTradingPlayer,2,
m_275847_,createFromExisting,0,
m_275848_,findResultFolder,0,
m_275853_,removePack,2,
m_275855_,addPack,2,
m_27591_,getInLoveTime,2,
m_27592_,getLoveCause,2,
m_27593_,isInLove,2,
m_27594_,resetLove,2,
m_27595_,setInLove,2,
m_27601_,setInLoveTime,2,
m_276074_,lambda$handleDebugKeys$0,0,
m_276075_,lambda$codec$1,0,
m_276076_,lambda$dumpAllSheets$7,0,
m_276077_,lambda$_dumpAllSheets$8,0,
m_276078_,lambda$clearMemories$1,2,
m_276079_,dumpContents,0,
m_276083_,_dumpAllSheets,0,
m_276084_,clearMemories,2,
m_276085_,dumpAllSheets,0,
m_276088_,setCurrentTab,0,
m_276089_,selectTab,0,
m_276090_,updateButtonStatus,0,
m_276091_,getStitchedSprites,0,
m_276092_,getWidth,0,
m_276093_,is,2,
m_276095_,getHeight,0,
m_276167_,lambda$static$5,2,
m_276170_,lambda$createDefault$0,0,
m_276171_,lambda$createDefault$1,0,
m_276172_,lambda$createDefault$2,0,
m_276184_,openCreditsScreen,0,
m_276191_,cos,2,
m_276192_,similarityTransform,2,
m_276195_,fromPositiveAngle,2,
m_276196_,aroundX,2,
m_276200_,destroy,2,
m_276201_,aroundX,2,
m_276202_,aroundZ,2,
m_276205_,getDefaultColor,2,
m_276207_,approxGivensQuat,2,
m_276208_,lambda$init$0,0,
m_276210_,aroundZ,2,
m_276211_,sin,2,
m_276212_,aroundY,2,
m_276214_,aroundY,2,
m_276215_,extendRealms,2,
m_276218_,extendRealms,2,
m_276219_,stepJacobi,2,
m_276221_,eigenvalueJacobi,2,
m_276223_,lambda$init$1,0,
m_276224_,inverse,2,
m_276229_,fromUnnormalized,2,
m_276346_,synchronizeTime,2,
m_276349_,set,2,
m_276350_,forceTimeSynchronization,2,
m_27668_,trigger,2,
m_276701_,lambda$new$0,0,
m_276702_,lambda$registerProviders$1,0,
m_276703_,lambda$registerProviders$0,0,
m_276705_,lambda$renderSignText$2,0,
m_276707_,lambda$breadthFirstTraversal$7,2,
m_276709_,lambda$static$10,2,
m_276710_,lambda$generate$73,2,
m_276711_,lambda$generate$197,2,
m_276712_,lambda$generate$72,2,
m_276714_,lambda$generate$87,2,
m_276715_,lambda$generate$71,2,
m_276716_,lambda$createPitcherCropLoot$249,2,
m_276717_,lambda$generate$88,2,
m_276719_,lambda$createBrushableBlock$5,2,
m_276722_,lambda$createSnifferEgg$45,2,
m_276723_,lambda$assertBlockProperty$12,2,
m_276726_,lambda$register$1,2,
m_27672_,lambda$trigger$0,2,
m_276735_,lambda$registerTypes$4,2,
m_276736_,lambda$registerTypes$1,2,
m_276749_,lambda$static$0,2,
m_276750_,lambda$getMenuProvider$0,2,
m_276759_,lambda$new$0,2,
m_276760_,lambda$static$4,2,
m_276763_,lambda$fillCrashReportCategory$1,2,
m_276764_,fixTag,2,
m_276769_,lambda$static$0,2,
m_276771_,lambda$static$2,2,
m_276773_,getColor,2,
m_276774_,isFrontText,2,
m_276776_,hasMessage,2,
m_276777_,translateSign,0,
m_276780_,lambda$static$5,2,
m_276781_,generateOverworldBiomes,2,
m_276784_,emptyMessages,2,
m_276787_,tryApplyToSign,2,
m_276788_,isFrontText,2,
m_276789_,lambda$constant$0,2,
m_276792_,lambda$static$1,2,
m_276793_,lambda$constant$0,2,
m_276795_,lambda$makeRule$0,2,
m_276796_,fixTag,2,
m_276797_,unpackLootTable,2,
m_276804_,teleportPassengers,2,
m_276807_,hasAnyClickCommands,2,
m_276813_,playerIsTooFarAwayToEdit,2,
m_276814_,lambda$hasMessage$7,2,
m_276825_,updateRenderSubState,2,
m_276832_,lambda$finalizeSpawnChildFromBreeding$1,2,
m_276833_,breadthFirstTraversal,2,
m_276835_,getAlternateSignal,2,
m_276836_,tick,2,
m_276838_,lambda$saveAdditional$0,2,
m_276843_,hasGlowingText,2,
m_276844_,renderState,2,
m_276846_,isValid,0,
m_276848_,createInterpolatedTextRenderState,2,
m_276851_,isReadyToHatch,2,
m_276854_,apply,2,
m_276855_,getType,2,
m_276856_,getBrushSound,2,
m_276859_,constant,2,
m_276862_,lambda$tryApplyToSign$0,2,
m_276867_,hasNeighborSignal,2,
m_276869_,updateNeighbours,2,
m_276871_,createCalibratedSculkSensor,2,
m_276875_,apply,0,
m_276876_,isMaxAge,2,
m_276881_,blockRenderState,2,
m_276884_,lambda$updateSignText$4,2,
m_276888_,register,2,
m_276894_,codec,2,
m_276898_,grow,2,
m_276901_,setColor,2,
m_276903_,getYRotationDegrees,2,
m_276907_,getRemovedFeatureFlags,2,
m_276912_,lambda$register$0,2,
m_276913_,setMessage,2,
m_276914_,createFreshTextRenderState,2,
m_27691_,matches,2,
m_276923_,brush,2,
m_276924_,renderInner,0,
m_276926_,openTextEdit,2,
m_276929_,setMessages,2,
m_276932_,lambda$static$4,2,
m_276934_,dropContent,2,
m_276937_,lambda$static$3,2,
m_276941_,lambda$byDistance$1,0,
m_276942_,getCompletionState,2,
m_276943_,lambda$static$2,2,
m_276945_,getMessages,2,
m_276948_,setMessage,2,
m_276951_,getPrimaryStepSoundBlockPos,2,
m_276953_,createBrushableBlock,2,
m_276956_,setText,2,
m_276961_,playCombinationStepSounds,2,
m_276964_,setFrontText,2,
m_276965_,clearInvalidPlayerWhoMayEdit,2,
m_27696_,enchantedItem,2,
m_276972_,lambda$apply$2,2,
m_276974_,bootstrap,2,
m_276976_,finalizeProcessing,2,
m_276978_,sideInputDiodesOnly,2,
m_276980_,brushingCompleted,2,
m_276981_,getPitchFromNote,2,
m_276984_,lambda$finalizeSpawnChildFromBreeding$0,2,
m_276987_,hasSignal,2,
m_276988_,fixTag,2,
m_276989_,getSoundType,2,
m_276991_,getOutputTag,2,
m_276992_,lambda$constant$0,2,
m_276995_,create,2,
m_276996_,tryLoadLootTable,2,
m_276997_,byDistance,0,
m_276998_,setMessage,0,
m_277006_,createDefaultSignText,2,
m_277007_,create,2,
m_277014_,trySaveLootTable,2,
m_277016_,constant,2,
m_277018_,lambda$makeRule$1,2,
m_277020_,load,2,
m_277021_,createPitcherCropLoot,2,
m_277022_,lambda$fixTag$2,2,
m_277024_,constant,2,
m_277029_,translations,0,
m_277031_,setWaxed,2,
m_277033_,activate,2,
m_277036_,lambda$makeRule$0,2,
m_277042_,getHitDirection,2,
m_277045_,lambda$static$0,2,
m_277047_,getItem,2,
m_277048_,lambda$makeRule$1,2,
m_277049_,setLootTable,2,
m_277053_,assertFalse,2,
m_277055_,stringCollectionToTag,2,
m_277056_,renderBlockShadow,0,
m_277063_,shouldPlayAmethystStepSound,2,
m_277065_,sort,0,
m_277071_,byDistance,0,
m_277072_,canApplyToSign,2,
m_277073_,updateText,2,
m_277074_,getTurnsInto,2,
m_277075_,getDirectSignal,2,
m_277082_,makeSettings,2,
m_277083_,tryResonateVibration,2,
m_277084_,lambda$saveAdditional$1,2,
m_277086_,getBestNeighborSignal,2,
m_277088_,lambda$static$0,2,
m_277089_,lambda$tryApplyToSign$0,2,
m_277091_,tryPlaceExtension,2,
m_277092_,archyRuleProcessor,2,
m_277094_,getControlInputSignal,2,
m_277098_,createInterpolatedRenderState,2,
m_277101_,createPitcherPlant,2,
m_277113_,createSnifferEgg,2,
m_277116_,playAmethystStepSound,2,
m_277117_,finalizeSpawnChildFromBreeding,2,
m_277118_,isWaxed,2,
m_277119_,isOutlineVisible,0,
m_277122_,itemRenderState,2,
m_277124_,lambda$removeWaterBreadthFirstSearch$0,2,
m_277126_,createPitcherCrop,2,
m_277130_,getRenderMessages,2,
m_277132_,setHasGlowingText,2,
m_277134_,updateSignText,2,
m_277138_,getMessage,2,
m_277139_,createDecoratedPotTable,2,
m_277142_,getFrontText,2,
m_277150_,isWalkTargetSpectator,2,
m_277152_,createFreshRenderState,2,
m_277153_,lambda$static$1,2,
m_277154_,getBrushCompletedSound,2,
m_277155_,lambda$byDistance$2,0,
m_277157_,getText,2,
m_277159_,getBackText,2,
m_277160_,lambda$static$0,0,
m_277161_,byDistance,0,
m_277163_,hatchBoost,2,
m_277165_,canGrowInto,2,
m_277170_,setBackText,2,
m_277173_,getDirectSignalTo,2,
m_277174_,textRenderState,2,
m_277175_,checkReset,2,
m_277180_,removedPassengers,2,
m_277183_,lambda$makeRule$0,2,
m_277185_,getSignal,2,
m_277189_,otherPlayerIsEditingSign,2,
m_277194_,lambda$tryApplyToSign$0,2,
m_277200_,getOptionalDistanceAt,2,
m_277202_,isFacingFrontText,2,
m_277210_,placeSusSand,2,
m_27779_,spawnFluidParticle,2,
m_27806_,access$900,2,
m_278137_,lambda$createSnifferEgg$44,2,
m_278140_,lambda$loadAdditional$2,2,
m_278141_,lambda$loadAdditional$3,2,
m_278149_,checkFirstQueuedLevel,2,
m_278151_,stopPlaying,0,
m_278152_,shouldTryToChainAnotherHangingSign,2,
m_278154_,spawnDustParticles,2,
m_278155_,executeClickCommandsIfPresent,2,
m_278156_,woodenButton,2,
m_278157_,canExecuteClickCommands,2,
m_278158_,getHitResultOnMoveVector,2,
m_278160_,calculatePriority,2,
m_278163_,pottedAzalea,2,
m_278165_,loadLine,2,
m_278166_,pushReaction,2,
m_278167_,getHitResult,2,
m_27816_,closerThan,2,
m_278170_,isHittingEditableSide,2,
m_278172_,getSignHitboxCenterPosition,2,
m_278174_,snifferEgg,2,
m_278175_,isWoodSoundType,2,
m_278176_,getBackgroundMusic,0,
m_278178_,removeFirstLong,2,
m_278180_,getHitResultOnViewVector,2,
m_278182_,loadLines,2,
m_278183_,ignitedByLava,2,
m_278189_,flowerPot,2,
m_278192_,isEmpty,2,
m_278197_,shouldTryToChainAnotherHangingSign,2,
m_278200_,ignitedByLava,2,
m_278202_,enqueue,2,
m_278203_,dequeue,2,
m_27832_,setFlag,2,
m_27835_,access$1100,2,
m_27846_,access$1200,2,
m_27851_,getSavedFlowerPos,2,
m_278521_,lambda$run$1,0,
m_278522_,lambda$run$0,0,
m_27852_,hasSavedFlowerPos,2,
m_27853_,resetTicksWithoutNectarSinceExitingHive,2,
m_27854_,hasHive,2,
m_278552_,lambda$removeAfterChangingDimensions$3,2,
m_27855_,getHivePos,2,
m_27856_,hasNectar,2,
m_27857_,hasStung,2,
m_278586_,lambda$setupResultSlot$0,2,
m_27858_,createAttributes,2,
m_27859_,access$1300,2,
m_278607_,lambda$getReferencedContextParams$3,2,
m_278608_,lambda$getReferencedContextParams$3,2,
m_278613_,connect,0,
m_278617_,getRandomCollapsedRoofPos,2,
m_278622_,getTooltip,0,
m_278623_,access$300,0,
m_278628_,hasVisitedElement,2,
m_278631_,getSignTextRenderScale,0,
m_278632_,enterElement,2,
m_278639_,popVisitedElement,2,
m_278642_,setWorldData,0,
m_278643_,getResolver,2,
m_278644_,quickPlayLog,0,
m_278647_,functionReference,2,
m_278648_,of,0,
m_27864_,dropOffNectar,2,
m_278650_,canSniff,2,
m_278656_,hasEditableText,2,
m_27865_,isTiredOfLookingForNectar,2,
m_278663_,isTempted,2,
m_278666_,lambda$log$1,0,
m_278669_,placeSandBox,2,
m_27866_,wantsToEnterHive,2,
m_278671_,lambda$log$0,0,
m_27867_,updateRollAmount,2,
m_27868_,isHiveNearFire,2,
m_278691_,selected,0,
m_278693_,createSimpleValidator,2,
m_278695_,lambda$static$0,0,
m_27869_,getCropsGrownSincePollination,2,
m_278701_,runValidation,2,
m_27870_,resetNumCropsGrownSincePollination,2,
m_278711_,type,2,
m_278714_,run,2,
m_278716_,getActiveTicks,2,
m_27871_,incrementNumCropsGrownSincePollination,2,
m_278720_,resolver,2,
m_278721_,liquid,2,
m_278725_,getTextOffset,0,
m_27872_,isHiveValid,2,
m_278736_,isEnabled,0,
m_278737_,getTemptations,2,
m_27873_,isRolling,2,
m_278753_,addToChangeList,0,
m_278754_,isLower,2,
m_278756_,renderSignWithText,0,
m_278758_,getHatchLevel,2,
m_278759_,pushVisitedElement,2,
m_278763_,deserialize,2,
m_278765_,onScentingStart,2,
m_278767_,joinMultiplayerWorld,0,
m_278768_,log,0,
m_27876_,setSavedFlowerPos,2,
m_278770_,getSignModelRenderScale,0,
m_278771_,scanDirectory,2,
m_278773_,findFilledMap,2,
m_278779_,values,2,
m_278782_,joinSingleplayerWorld,0,
m_278783_,lambda$joinRealmsWorld$1,0,
m_278784_,renderSign,0,
m_278785_,createVisitedEntry,2,
m_278788_,liquid,2,
m_278792_,startConnecting,0,
m_278794_,getQuickCraftPlaceCount,2,
m_278802_,lambda$initIdleActivity$1,2,
m_278808_,createCommandSourceStack,2,
m_27880_,pathfindRandomlyTowards,2,
m_278810_,resetSniffing,2,
m_278811_,createVisitedEntry,2,
m_278820_,hasVisitedElement,2,
m_278823_,translateSignText,0,
m_278830_,populateChangeList,0,
m_278832_,copyAndClear,2,
m_278841_,renderSignText,0,
m_278844_,meltsInto,2,
m_278846_,createLootTableValidator,2,
m_27884_,doesHiveHaveSpace,2,
m_278851_,joinRealmsWorld,0,
m_278853_,createVisitedEntry,2,
m_278856_,$values,0,
m_278858_,placeSuspiciousSand,2,
m_278861_,placeSand,2,
m_27889_,isTooFarAway,2,
m_27896_,isFlowerValid,2,
m_27898_,access$2100,2,
m_27902_,access$2300,2,
m_27915_,setStayOutOfHiveCountdown,2,
m_27919_,setHasNectar,2,
m_27921_,getFlag,2,
m_27925_,setHasStung,2,
m_27929_,setRolling,2,
m_27935_,getRollAmount,2,
m_279670_,lambda$render$1,0,
m_279685_,lambda$doSwitchOrReset$7,0,
m_279688_,lambda$init$7,0,
m_279690_,lambda$init$3,0,
m_279692_,lambda$init$5,0,
m_279693_,lambda$switchToFullSlot$14,0,
m_279694_,lambda$init$1,0,
m_279695_,lambda$switchToEmptySlot$17,0,
m_279696_,lambda$switchToFullSlot$15,0,
m_279698_,lambda$init$4,0,
m_279699_,lambda$init$6,0,
